Date,AAPL,AMZN,GOOG,MSFT
2018-05-17,44.18241500854492,79.08799743652344,53.56295394897461,89.4269790649414
2018-05-18,44.021751403808594,78.71849822998047,52.95560836791992,89.5943603515625
2018-05-21,44.33363723754883,79.27300262451172,53.61212158203125,90.74727630615234
2018-05-22,44.222591400146484,79.06999969482422,53.122962951660156,90.654296875
2018-05-23,44.506126403808594,80.09300231933594,53.617584228515625,91.73285675048828
2018-05-24,44.456512451171875,80.15350341796875,53.595237731933594,91.40741729736328
2018-05-25,44.558109283447266,80.50749969482422,53.417449951171875,91.45391845703125
2018-05-29,44.397438049316406,80.64350128173828,52.655662536621094,91.12850952148438
2018-05-30,44.302921295166016,81.24449920654297,53.02711868286133,92.00247955322266
2018-05-31,44.15407180786133,81.48100280761719,53.88078308105469,91.90021514892578
2018-06-01,44.9503288269043,82.0770034790039,55.59455108642578,93.71329498291016
2018-06-04,45.32602310180664,83.26349639892578,56.577327728271484,94.53148651123047
2018-06-05,45.675716400146484,84.81749725341797,56.595699310302734,95.0150146484375
2018-06-06,45.83403396606445,84.7874984741211,56.45764923095703,95.2939224243164
2018-06-07,45.711181640625,84.46499633789062,55.811065673828125,93.7969970703125
2018-06-08,45.29531478881836,84.19950103759766,55.6625862121582,94.49432373046875
2018-06-11,45.18425750732422,84.45600128173828,56.11548614501953,93.9550552368164
2018-06-12,45.43234634399414,84.9375,56.57881546020508,94.19676971435547
2018-06-13,45.05902862548828,85.24299621582031,56.353851318359375,93.76907348632812
2018-06-14,45.0826530456543,86.19300079345703,57.2144660949707,94.29907989501953
2018-06-15,44.619537353515625,85.79850006103516,57.22142028808594,93.09963989257812
2018-06-18,44.59590148925781,86.18949890136719,58.27421569824219,93.77838897705078
2018-06-19,43.87525177001953,86.73899841308594,58.00605392456055,93.77838897705078
2018-06-20,44.066646575927734,87.50399780273438,58.094444274902344,94.71747589111328
2018-06-21,43.82090759277344,86.51100158691406,57.48958206176758,94.0387191772461
2018-06-22,43.693321228027344,85.78350067138672,57.381324768066406,93.35999298095703
2018-06-25,43.043540954589844,83.15750122070312,55.858245849609375,91.4818115234375
2018-06-26,43.57753372192383,84.55449676513672,55.542903900146484,92.12337493896484
2018-06-27,43.51374053955078,83.02549743652344,54.82382583618164,90.69149780273438
2018-06-28,43.83035659790039,85.07250213623047,55.33234405517578,91.7049789428711
2018-06-29,43.73820877075195,84.98999786376953,55.403358459472656,91.68635559082031
2018-07-02,44.22731399536133,85.68900299072266,55.989845275878906,92.98804473876953
2018-07-03,43.45703125,84.697998046875,54.76969909667969,92.09546661376953
2018-07-05,43.806732177734375,84.98650360107422,55.8314323425293,92.75563049316406
2018-07-06,44.41398620605469,85.53150177001953,56.62102508544922,94.05732727050781
2018-07-09,45.03067398071289,86.95099639892578,57.310306549072266,94.69889068603516
2018-07-10,44.976341247558594,87.15350341796875,57.25021743774414,94.94992065429688
2018-07-11,44.3927116394043,87.75,57.302860260009766,94.81975555419922
2018-07-12,45.13700485229492,89.83100128173828,58.77180862426758,96.87457275390625
2018-07-13,45.207881927490234,90.65149688720703,59.03699493408203,98.02751922607422
2018-07-16,45.108638763427734,91.12449645996094,58.79068374633789,97.54405212402344
2018-07-17,45.23624038696289,92.19650268554688,59.53260040283203,98.51101684570312
2018-07-18,44.9881477355957,92.14600372314453,59.38758850097656,97.73928833007812
2018-07-19,45.33784103393555,90.64849853515625,58.94462585449219,97.06983184814453
2018-07-20,45.23387908935547,90.68499755859375,58.84282684326172,98.80854797363281
2018-07-23,45.27405548095703,90.0999984741211,59.865325927734375,100.3891830444336
2018-07-24,45.602481842041016,91.46199798583984,61.979854583740234,100.10096740722656
2018-07-25,46.03250503540039,93.18049621582031,62.755550384521484,103.04837799072266
2018-07-26,45.88837814331055,90.4000015258789,62.9854736328125,101.92333221435547
2018-07-27,45.125179290771484,90.8635025024414,61.50410842895508,100.1195297241211
2018-07-30,44.87236022949219,88.96099853515625,60.572486877441406,97.97171783447266
2018-07-31,44.9621467590332,88.87200164794922,60.4493293762207,98.63188171386719
2018-08-01,47.610877990722656,89.8584976196289,60.585899353027344,98.81782531738281
2018-08-02,49.0025749206543,91.71649932861328,60.89080810546875,100.01725769042969
2018-08-03,49.144351959228516,91.16449737548828,60.76963806152344,100.45425415039062
2018-08-06,49.399532318115234,92.38749694824219,60.82227325439453,100.53794860839844
2018-08-07,48.93640899658203,93.1240005493164,61.6888427734375,101.23528289794922
2018-08-08,48.96950149536133,94.32599639892578,61.85719299316406,101.80245971679688
2018-08-09,49.354644775390625,94.9260025024414,62.0305061340332,101.96981811523438
2018-08-10,49.2076301574707,94.31500244140625,61.45991897583008,101.34686279296875
2018-08-13,49.525360107421875,94.80999755859375,61.33079528808594,100.61233520507812
2018-08-14,49.73401641845703,95.98249816894531,61.68288803100586,101.86754608154297
2018-08-15,49.85020065307617,94.13099670410156,60.306312561035156,100.4861831665039
2018-08-16,50.58050537109375,94.32599639892578,59.914493560791016,100.46749114990234
2018-08-17,51.59060287475586,94.11100006103516,59.63986587524414,100.41150665283203
2018-08-20,51.087928771972656,93.83550262451172,59.978057861328125,99.74880981445312
2018-08-21,50.988338470458984,94.1709976196289,59.67265319824219,98.91813659667969
2018-08-22,50.99071502685547,95.24500274658203,59.95620346069336,99.92615509033203
2018-08-23,51.09503936767578,95.1449966430664,59.859371185302734,100.39281463623047
2018-08-24,51.253902435302734,95.26950073242188,60.617679595947266,101.1768569946289
2018-08-27,51.67595291137695,96.38400268554688,61.668983459472656,102.29685974121094
2018-08-28,52.0932731628418,96.64099884033203,61.13911056518555,102.91291809082031
2018-08-29,52.87099075317383,99.90499877929688,62.04043960571289,104.5556411743164
2018-08-30,53.357078552246094,100.11900329589844,61.53489685058594,104.49028778076172
2018-08-31,53.97355270385742,100.635498046875,60.49551773071289,104.84498596191406
2018-09-04,54.146663665771484,101.97550201416016,59.44321060180664,104.26629638671875
2018-09-05,53.79335403442383,99.74099731445312,58.9207878112793,101.26084899902344
2018-09-06,52.899444580078125,97.91549682617188,58.17390060424805,101.49418640136719
2018-09-07,52.4726448059082,97.60350036621094,57.84564971923828,100.99951934814453
2018-09-10,51.768436431884766,96.95050048828125,57.836212158203125,102.09153747558594
2018-09-11,53.0772819519043,99.35749816894531,58.467891693115234,103.8276138305664
2018-09-12,52.41811752319336,99.5,57.74583053588867,104.26629638671875
2018-09-13,53.68428039550781,99.49349975585938,58.36707305908203,105.38634490966797
2018-09-14,53.07490921020508,98.5094985961914,58.228031158447266,105.81568145751953
2018-09-17,51.6617317199707,95.40149688720703,57.40963363647461,104.66763305664062
2018-09-18,51.747093200683594,97.05249786376953,57.666378021240234,105.66634368896484
2018-09-19,51.777915954589844,96.32099914550781,58.15652084350586,104.25695037841797
2018-09-20,52.1715087890625,97.21499633789062,58.940155029296875,106.0023422241211
2018-09-21,51.60957336425781,95.75050354003906,57.90821838378906,106.64639282226562
2018-09-24,52.351722717285156,96.71800231933594,58.269737243652344,107.02904510498047
2018-09-25,52.683677673339844,98.72750091552734,58.82990646362305,106.82369995117188
2018-09-26,52.26399612426758,98.74250030517578,58.62332534790039,106.38504791259766
2018-09-27,53.338104248046875,100.64900207519531,59.326019287109375,106.78638458251953
2018-09-28,53.52541732788086,100.1500015258789,59.267913818359375,106.74903869628906
2018-10-01,53.885826110839844,100.21800231933594,59.359291076660156,107.90641021728516
2018-10-02,54.36480712890625,98.56549835205078,59.59765625,107.47706604003906
2018-10-03,55.02633285522461,97.63800048828125,59.73869323730469,107.4957504272461
2018-10-04,54.058921813964844,95.47100067138672,58.01250457763672,105.27433013916016
2018-10-05,53.18160629272461,94.48249816894531,57.47418975830078,104.65829467773438
2018-10-08,53.05830764770508,93.22100067138672,57.058040618896484,103.46360778808594
2018-10-09,53.79335403442383,93.51599884033203,56.55398941040039,104.77964782714844
2018-10-10,51.30131912231445,87.76249694824219,53.69355773925781,99.08611297607422
2018-10-11,50.848445892333984,85.96800231933594,53.599205017089844,98.85275268554688
2018-10-12,52.664710998535156,89.43049621582031,55.12675857543945,102.26887512207031
2018-10-15,51.53843307495117,88.04750061035156,54.24131393432617,100.4301528930664
2018-10-16,52.674190521240234,90.99800109863281,55.682945251464844,103.6036148071289
2018-10-17,52.446563720703125,91.58650207519531,55.40534973144531,103.33293914794922
2018-10-18,51.220703125,88.53600311279297,54.028770446777344,101.27018737792969
2018-10-19,52.00080871582031,88.20149993896484,54.450382232666016,101.41954803466797
2018-10-22,52.318511962890625,89.46499633789062,54.68378448486328,102.32487487792969
2018-10-23,52.811710357666016,88.43499755859375,54.809425354003906,100.8968505859375
2018-10-24,51.00019073486328,83.20999908447266,52.178428649902344,95.50200653076172
2018-10-25,52.11698532104492,89.1084976196289,54.40617752075195,101.0835189819336
2018-10-26,51.28709411621094,82.1405029296875,53.209373474121094,99.83280181884766
2018-10-29,50.32442855834961,76.94400024414062,50.65734100341797,96.93002319335938
2018-10-30,50.57575988769531,76.52100372314453,51.45835876464844,96.81804656982422
2018-10-31,51.894100189208984,79.90049743652344,53.472572326660156,99.69278717041016
2018-11-01,52.6907958984375,83.27649688720703,53.136375427246094,98.86212158203125
2018-11-02,49.19577407836914,83.27649688720703,52.53002166748047,99.08611297607422
2018-11-05,47.79918670654297,81.38999938964844,51.651039123535156,100.34616088867188
2018-11-06,48.316097259521484,82.1405029296875,52.431697845458984,100.54216003417969
2018-11-07,49.781436920166016,87.77449798583984,54.29792785644531,104.49964141845703
2018-11-08,49.60773849487305,87.74549865722656,53.75216293334961,104.30363464355469
2018-11-09,48.6512336730957,85.62149810791016,52.94518280029297,102.26887512207031
2018-11-12,46.200469970703125,81.84249877929688,51.57853317260742,99.74880981445312
2018-11-13,45.73887634277344,81.55850219726562,51.450416564941406,99.81413269042969
2018-11-14,44.446868896484375,79.95050048828125,51.82832336425781,98.3986587524414
2018-11-15,45.54376220703125,80.97200012207031,52.87367248535156,100.56405639648438
2018-11-16,46.04818344116211,79.67050170898438,52.71376419067383,101.51081848144531
2018-11-19,44.22320556640625,75.614501953125,50.65336608886719,98.0705795288086
2018-11-20,42.11029815673828,74.77300262451172,50.93940734863281,95.34274291992188
2018-11-21,42.062721252441406,75.83650207519531,51.52788543701172,96.65512084960938
2018-11-23,40.994380950927734,75.10299682617188,50.846046447753906,96.61762237548828
2018-11-26,41.54877853393555,79.06649780273438,52.07463836669922,99.80475616455078
2018-11-27,41.458370208740234,79.07099914550781,51.86557388305664,100.4328384399414
2018-11-28,43.05254364013672,83.88749694824219,53.94235610961914,104.16365051269531
2018-11-29,42.72182083129883,83.67849731445312,54.04515838623047,103.29188537597656
2018-11-30,42.49100112915039,84.50849914550781,54.349571228027344,103.9480972290039
2018-12-03,43.97574996948242,88.61799621582031,54.94549560546875,105.07292175292969
2018-12-04,42.04130172729492,83.41999816894531,52.183895111083984,101.72640991210938
2018-12-06,41.572566986083984,84.95950317382812,53.073307037353516,102.35449981689453
2018-12-07,40.090213775634766,81.45649719238281,51.47672653198242,98.258056640625
2018-12-10,40.35432434082031,82.05149841308594,51.62422180175781,100.85464477539062
2018-12-11,40.12352752685547,82.16200256347656,52.23007583618164,101.79205322265625
2018-12-12,40.23535919189453,83.177001953125,52.8225212097168,102.25138092041016
2018-12-13,40.675540924072266,82.91899871826172,52.734127044677734,102.59820556640625
2018-12-14,39.374027252197266,79.59549713134766,51.750858306884766,99.39231872558594
2018-12-17,39.007598876953125,76.04550170898438,50.481048583984375,96.4488754272461
2018-12-18,39.5144157409668,77.5739974975586,51.08590316772461,97.46126556396484
2018-12-19,38.28187942504883,74.75399780273438,50.80284118652344,97.19879913330078
2018-12-20,37.315853118896484,73.04149627685547,50.12746810913086,95.15528106689453
2018-12-21,35.864437103271484,68.87249755859375,48.64411926269531,92.08061981201172
2018-12-24,34.93647384643555,67.197998046875,48.479244232177734,88.23726654052734
2018-12-26,37.39675521850586,73.54499816894531,51.6197509765625,94.26473236083984
2018-12-27,37.154052734375,73.08200073242188,51.83925247192383,94.84590911865234
2018-12-28,37.17308807373047,73.9010009765625,51.50156784057617,94.10537719726562
2018-12-31,37.53239059448242,75.09850311279297,51.42856216430664,95.2115249633789
2019-01-02,37.575199127197266,76.95649719238281,51.93708038330078,94.7896728515625
2019-01-03,33.83243942260742,75.01399993896484,50.45771026611328,91.30255889892578
2019-01-04,35.27671813964844,78.76950073242188,53.171634674072266,95.5489730834961
2019-01-07,35.19820785522461,81.47550201416016,53.056419372558594,95.67082977294922
2019-01-08,35.86919403076172,82.8290023803711,53.448238372802734,96.36453247070312
2019-01-09,36.47832489013672,82.97100067138672,53.367794036865234,97.74250030517578
2019-01-10,36.59490203857422,82.81099700927734,53.15275955200195,97.11442565917969
2019-01-11,36.235618591308594,82.02799987792969,52.50022888183594,96.36453247070312
2019-01-14,35.690738677978516,80.8604965209961,51.87947463989258,95.6614761352539
2019-01-15,36.42121505737305,83.72799682617188,53.4914436340332,98.43617248535156
2019-01-16,36.866146087646484,84.18900299072266,53.681148529052734,98.78299713134766
2019-01-17,37.08506393432617,84.66100311279297,54.12460708618164,99.47669219970703
2019-01-18,37.313480377197266,84.80999755859375,54.539764404296875,100.96713256835938
2019-01-22,36.47594451904297,81.6084976196289,53.162200927734375,99.06422424316406
2019-01-23,36.62345504760742,82.0009994506836,53.41297912597656,100.02974700927734
2019-01-24,36.333168029785156,82.74649810791016,53.330047607421875,99.55165100097656
2019-01-25,37.53713607788086,83.52850341796875,54.178741455078125,100.4609603881836
2019-01-28,37.18974304199219,81.89450073242188,53.140350341796875,98.50177001953125
2019-01-29,36.804298400878906,79.69400024414062,52.67055892944336,96.49575805664062
2019-01-30,39.31929397583008,83.52149963378906,54.08289337158203,99.72038269042969
2019-01-31,39.602455139160156,85.9365005493164,55.43912124633789,97.89244842529297
2019-02-01,39.62147521972656,81.3115005493164,55.1600227355957,96.34575653076172
2019-02-04,40.74691390991211,81.66549682617188,56.25503158569336,99.1204605102539
2019-02-05,41.4440803527832,82.94049835205078,56.91004943847656,100.5078125
2019-02-06,41.458370208740234,82.01300048828125,55.38250732421875,99.39231872558594
2019-02-07,40.67317581176758,80.71849822998047,54.5621223449707,98.67987823486328
2019-02-08,40.720951080322266,79.41100311279297,54.380855560302734,99.05484008789062
2019-02-11,40.48677444458008,79.55000305175781,54.37837600708008,98.66111755371094
2019-02-12,40.83565139770508,81.90049743652344,55.68741226196289,100.19847869873047
2019-02-13,40.66599655151367,82.0,55.627323150634766,100.12347412109375
2019-02-14,40.814151763916016,81.13249969482422,55.70231628417969,100.20783996582031
2019-02-15,40.72334671020508,80.39749908447266,55.304039001464844,101.4452133178711
2019-02-19,40.84521484375,81.37899780273438,55.547874450683594,101.39833068847656
2019-02-20,41.10806655883789,81.1050033569336,55.31148910522461,100.87115478515625
2019-02-21,40.87627410888672,80.97200012207031,54.475704193115234,102.99872589111328
2019-02-22,41.33270263671875,81.5780029296875,55.14115524291992,104.46730041503906
2019-02-25,41.6337776184082,81.6500015258789,55.092987060546875,105.05096435546875
2019-02-26,41.65767288208008,81.81999969482422,55.37753677368164,105.77584075927734
2019-02-27,41.786705017089844,82.05449676513672,55.423221588134766,105.59700775146484
2019-02-28,41.37569046020508,81.99150085449219,55.61540603637695,105.4651870727539
2019-03-01,41.81059646606445,83.58650207519531,56.661746978759766,105.9358901977539
2019-03-04,42.020896911621094,84.80850219726562,56.999935150146484,105.68171691894531
2019-03-05,41.94443130493164,84.62149810791016,57.706600189208984,105.15453338623047
2019-03-06,41.70307922363281,83.44750213623047,57.49951934814453,105.20160675048828
2019-03-07,41.22038650512695,81.29750061035156,56.776466369628906,103.92130279541016
2019-03-08,41.318355560302734,81.04000091552734,56.72779846191406,104.03425598144531
2019-03-11,42.74971389770508,83.53099822998047,58.388431549072266,106.21833038330078
2019-03-12,43.23003387451172,83.65499877929688,59.2545051574707,106.96202087402344
2019-03-13,43.421199798583984,84.54049682617188,59.26046371459961,107.79043579101562
2019-03-14,43.90388488769531,84.31099700927734,58.87460708618164,107.87519073486328
2019-03-15,44.47499465942383,85.61799621582031,58.820472717285156,109.11782836914062
2019-03-18,44.92901611328125,87.10749816894531,58.810546875,110.68053436279297
2019-03-19,44.572959899902344,88.09249877929688,59.53508377075195,110.75587463378906
2019-03-20,44.96247482299805,89.8635025024414,60.78254699707031,110.63346862792969
2019-03-21,46.61845397949219,90.96299743652344,61.15847396850586,113.17524719238281
2019-03-22,45.65306091308594,88.2385025024414,59.865325927734375,110.1910171508789
2019-03-25,45.10107421875,88.71299743652344,59.24457550048828,110.76527404785156
2019-03-26,44.635093688964844,89.18800354003906,58.82842254638672,111.00062561035156
2019-03-27,45.03654861450195,88.28500366210938,58.25236511230469,109.92742919921875
2019-03-28,45.09629821777344,88.6709976196289,58.027400970458984,110.07806396484375
2019-03-29,45.39020538330078,89.0374984741211,58.266761779785156,111.02887725830078
2019-04-01,45.69846725463867,90.70950317382812,59.315589904785156,112.04560852050781
2019-04-02,46.36277770996094,90.6989974975586,59.61652755737305,112.20563507080078
2019-04-03,46.68058395385742,91.03500366210938,59.88618087768555,112.93993377685547
2019-04-04,46.76183319091797,90.94300079345703,60.33709716796875,112.36567687988281
2019-04-05,47.07487106323242,91.86399841308594,59.947261810302734,112.86461639404297
2019-04-08,47.815643310546875,92.49299621582031,59.782894134521484,112.90227508544922
2019-04-09,47.672264099121094,91.79199981689453,59.45562744140625,112.29034423828125
2019-04-10,47.93989944458008,92.36650085449219,59.699462890625,113.14701843261719
2019-04-11,47.54083251953125,92.20349884033203,59.82162857055664,113.27881622314453
2019-04-12,47.52172088623047,92.15299987792969,60.4796257019043,113.86250305175781
2019-04-15,47.60775375366211,92.24349975585938,60.6400260925293,113.95662689208984
2019-04-16,47.61252975463867,93.1520004272461,60.93947219848633,113.69304656982422
2019-04-17,48.5396842956543,93.24099731445312,61.396846771240234,114.63443756103516
2019-04-18,48.714134216308594,93.08450317382812,61.39833450317383,116.14067840576172
2019-04-22,48.87422561645508,94.3655014038086,62.017601013183594,116.50782775878906
2019-04-23,49.57915496826172,96.1884994506836,62.79775619506836,118.08939361572266
2019-04-24,49.50267791748047,95.0875015258789,62.3731689453125,117.6845703125
2019-04-25,49.05344772338867,95.11250305175781,62.743133544921875,121.58198547363281
2019-04-26,48.81926727294922,97.53150177001953,63.17667007446289,122.27864074707031
2019-04-29,48.89334487915039,96.92150115966797,63.94143295288086,122.1656494140625
2019-04-30,47.95185089111328,96.32599639892578,59.02010726928711,122.9470443725586
2019-05-01,50.30559539794922,95.57599639892578,58.007041931152344,120.38639068603516
2019-05-02,49.978214263916016,95.04100036621094,57.73540115356445,118.81426239013672
2019-05-03,50.599510192871094,98.12300109863281,58.86715316772461,121.34662628173828
2019-05-06,49.818119049072266,97.52749633789062,59.065303802490234,120.64057159423828
2019-05-07,48.47516632080078,96.05000305175781,58.30600357055664,118.16468048095703
2019-05-08,48.48472213745117,95.88849639892578,57.91716003417969,118.15528106689453
2019-05-09,47.963802337646484,94.99349975585938,57.72398376464844,118.14585876464844
2019-05-10,47.29933166503906,94.4990005493164,57.81783676147461,119.68033599853516
2019-05-13,44.55031967163086,91.13400268554688,56.216793060302734,116.12185668945312
2019-05-14,45.25556564331055,92.00599670410156,55.641231536865234,117.42098236083984
2019-05-15,45.797691345214844,93.55750274658203,57.814857482910156,119.07453918457031
2019-05-16,45.59618377685547,95.37850189208984,58.54833984375,121.82418060302734
2019-05-17,45.33712387084961,93.44999694824219,57.720008850097656,121.01155853271484
2019-05-20,43.919437408447266,92.94850158691406,56.555477142333984,119.26351928710938
2019-05-21,44.761417388916016,92.8759994506836,57.0908088684082,119.90605163574219
2019-05-22,43.84507369995117,92.98400115966797,57.17970657348633,120.63359832763672
2019-05-23,43.096656799316406,90.77400207519531,56.65082550048828,119.2257308959961
2019-05-24,42.931129455566406,91.16400146484375,56.288307189941406,119.28240966796875
2019-05-28,42.75362014770508,91.82150268554688,56.322078704833984,119.20684051513672
2019-05-29,42.54972839355469,90.95950317382812,55.44358444213867,118.05409240722656
2019-05-30,42.770416259765625,90.81600189208984,55.517574310302734,118.80052947998047
2019-05-31,41.9956169128418,88.75350189208984,54.80644607543945,116.86351013183594
2019-06-03,41.57102966308594,84.6344985961914,51.459346771240234,113.23515319824219
2019-06-04,43.091854095458984,86.47799682617188,52.29463577270508,116.3721694946289
2019-06-05,43.78750991821289,86.92500305175781,51.756813049316406,118.89500427246094
2019-06-06,44.43038558959961,87.71800231933594,51.86209487915039,120.77533721923828
