AAPL,AMZN,GOOG,MSFT
-0.0014082041427860039,-0.0039005663754006245,0.0020995286840799184,-0.0031044005346991164
-0.0014632828697005113,0.005854068378545162,0.0030280811278528596,0.003385540482757453
-0.0019757771769670185,0.004288110611396637,0.003484095198000429,-0.00579968719254905
0.003615394861863652,0.0007081222711245995,-0.0018444948691179227,0.0011377512035043885
0.007487753462229086,0.004265366483358798,0.00784034878552817,0.01089308869200741
0.008502987158441947,0.006309063103878212,0.006488055205272322,0.006234368182162786
-0.0014098029772451213,-0.0028543572371590993,-0.00977637855260036,-0.0055884260321708325
-0.0006577575965229028,0.000134971342064481,-0.005298225289016728,-0.0019869626100625236
-0.007674591225535747,-0.005490266299542672,-0.01406628509056553,-0.0042819152422152755
0.0029924748619287655,0.0019729244503767737,0.0038002447047565373,0.0009343675844987673
0.0015009038646881467,0.006710074377286598,0.004807648930871647,0.0027450791224053594
-0.00036852510270241317,0.003980875652278427,0.001641004532641,-0.001486565663822866
-0.004050319450108318,0.002073791250832601,0.0057441223146267794,0.002505725391767729
0.004713538298352642,0.0019240659528198109,0.006356161834202291,0.0026294481738046134
0.007398079643628799,0.007499202260472996,0.012933895159358739,0.009596967756017396
0.004178395261182337,0.005330820658983439,0.0016665328543919037,0.0010333747308182983
-0.004202446638151636,-0.002783054960083941,-0.009932004931892559,-0.010722299604715614
-0.0037079970176381394,0.0007704922124592979,0.004298006219753471,-0.0025837081724056133
0.0005107889541437513,-0.002375889123362208,3.401274424967993e-05,0.0015243605477088104
-0.001534369293387263,-0.002930169648530961,-0.0052640568861651565,0.001932594378805507
-0.006686599634927776,-0.007455190651500804,-0.01395256548009814,-0.007922051059473117
-0.00014874696818029272,0.011533509203887543,-0.0008339854932105233,0.0011205871180617131
-0.0099516548054853,-0.0012747587919028011,-0.0027106429942813505,-0.0030416538981140723
-0.006180073568509916,-0.01026168905612229,-0.016966770492432535,-0.01281925754816467
-0.010174680427324287,-0.014101232705256388,-0.011539987797680212,-0.01281037750828641
0.020139575167339635,0.017164985097209276,0.01324612951851956,0.03168271913479752
-0.01128048687905859,-0.01673263877836976,-0.020302895215954256,-0.020429824798773658
-0.004825225672007565,-0.019466775762283832,-0.00023339898272423579,-0.0003885618337426662
0.003378081875217412,0.004803432714184466,0.011614902595266876,0.009038819936658152
-0.0028566374945213115,-0.02321541165012678,-0.010790072907883051,-0.013285793010598705
0.004432629035504664,0.0063037946874724355,0.0029843518079064302,0.005799370160265932
0.00822624994200365,0.005739760681747169,0.0049979369795502635,0.012501320997930812
0.0030010381162513303,0.012496529215132033,0.0011296469183533415,0.0002351161604896721
-0.011252714956547174,-0.014143503251627602,-0.008865845099059248,-0.01022664952530211
0.0042860873835177645,0.00026263875180145647,0.0036117300273622835,0.0025913201353989627
0.008096529680799087,0.009210655431920945,0.006869577835766721,0.009979574681952779
-0.002035403068199197,-0.0027817494479338133,-0.004940721654900616,-0.0047956880337246075
0.004260562393510753,0.006479231704899396,0.005306781278757554,0.00805637584883412
0.0014689677094191062,-0.00534258679996203,-0.0013649288138928542,-0.0023266777638191907
0.002700943031787597,0.0032387368039311277,0.0036596619007593966,0.005056074278023302
0.005936669673158414,0.018382032613420227,0.014878912018013961,0.00867507729933648
-0.000975611917667149,0.006879026118250279,-0.0008417915337756834,0.0016693732528994603
-0.012485209378223108,0.008185443013228266,0.00628179204385949,-0.001488576991251508
-0.018166795035723503,-0.008284946941976873,-0.005925465910517488,-0.005044894145992591
-0.0012596532344369864,-0.0027466454167822054,-0.0022359923951219903,0.0015970112974021979
-0.006087540278026352,-0.01685047374112215,-0.019753319744554323,-0.010277281244098808
0.001888362233544989,2.378176822029436e-05,0.0005106202590906403,-0.0037943537926402506
0.001510158433657895,0.01685532988009208,0.007947619124853903,0.009078505704686808
-0.005053974111961974,0.015362225193004175,-0.004191745108146144,0.007128672277341368
0.007795425831664969,-0.0017959473791930645,-0.005396389173227406,-0.01055134085963477
0.009975617595726747,0.004449987010715352,0.008446546953193494,0.006819081024229806
0.01877108955269221,-0.003466698361286847,-0.005447445180666902,-0.006865426940349871
0.0007862589987714117,0.0006634907897385108,-0.00027993673898006274,0.002593150148481459
0.016711734519233613,0.0024435113311345384,0.01026676269961266,0.0050032061597763645
0.003130670174564081,0.0052398160822104065,0.0027176609217248885,0.004810926981698213
0.002082430136062947,-0.0021085618967210153,-0.00036248037382906616,-0.001854632893795194
0.003047243691732702,0.004236590027138579,0.011728185087100565,0.0050921019488982385
0.006167973475278169,0.00029159701059139315,0.005899947924007815,0.004324085875859008
-0.0016548274466555957,-0.0016685088092485882,0.00027292328869068236,-0.0009325206299134576
-0.0010144900797947572,-0.00037133037351122874,0.0007664698884197053,0.0014643922182888968
-0.0039650570163911915,-0.006948418441871052,-0.008357411165564713,-0.003156867949973403
0.004034364551359468,0.0030642471697020623,0.0010209234648075392,0.0011191271659162572
-0.0027549791188570334,-0.0015129595590897796,-0.0012785244913775132,-0.004358001782427284
-0.001582320047441725,-0.002033776085108342,-0.004952517415418868,0.0008119648861199053
0.0030661117611196645,0.003048498688094641,0.005350918868439407,0.005552869611465776
-0.001089249503423445,-0.0011135707008585656,-0.003980620742824755,-0.0004451320970161043
0.0027756019488069275,0.005582778554262868,0.004024868917656757,0.0051364434389056315
-0.00048448166065984236,0.0003279359318442667,-0.00018107196043455176,-0.0015433705103234969
0.0009915130362424473,0.001913827098874055,-0.0014430180720467994,0.0002208436369354792
-0.0015688429811065974,0.0007330359949641483,-0.006237958228649184,-0.001548267787237532
-0.0009255454061858215,0.0032245796604419706,0.003052938536383859,0.004145423096568387
-0.00146164090821235,0.001262398645377097,0.006935727348030456,-0.00048304004380298035
0.007762105019714709,0.0031651166457260195,0.013597551249279687,0.008484547741242056
0.0036145795409509253,0.006233070546345926,0.007610026462684227,0.003775471254221127
0.0033377758394414233,0.00803063694011818,0.00014099961671065764,0.0022154336741892202
0.0015026409410945486,-0.0001536311391057779,-0.001060668339376651,0.0012730676368185394
-0.0011657062979770364,-0.0016550531789308615,-0.005002375241326817,-0.006876265918448978
-0.003969109368496292,-0.0013672488172367082,-0.0011569932904793156,0.003216916350138469
-0.0010660218915150377,0.0013209964714457807,0.0035193641342322218,-0.0024855635119795053
0.0023780116499472607,0.002468953922036595,0.0035711059109394417,0.0011158569519349197
-0.00358336252335158,0.0015592310366749334,-0.0017302472340306818,-0.0019764880682580427
0.0002275304028006663,0.004813257309776068,0.006582123777810987,0.0024479310830075275
-0.0044841511053447984,-0.0019923026908494463,5.27835802869625e-05,-0.005559395890427501
-0.00023004109378619629,0.0019746576696857043,0.007917639023073388,0.0031547202476360833
-0.007075393524240634,0.0027600402095392207,-0.002003112605159381,0.0
0.0018903785763205573,0.00381347365446892,0.0006612796042401207,0.004327286051938706
-0.0024286672899881154,-0.0049565144158944955,-0.004545361590310495,-0.0031234006097586153
-0.0012663099336475653,-0.003667558629296985,-0.0008186383027763043,-0.003145849077129601
-0.006507013751762061,-0.01350151373831903,-0.011682717048040286,-0.008825896997918222
0.005354606263081761,0.0072351520375921515,-0.0024586765450456184,0.0030350390019103133
-0.0006360775342989191,-0.007925056918204627,-0.005659212101701101,-0.00680316164828809
0.003148461849039275,0.010577325601197812,0.0040097080699526624,0.0048262681986101785
-0.0009139727560793809,-0.0004213880303241513,0.0005570827752694837,-8.813277458787881e-05
0.0048294589962086945,0.003557256425298078,0.004573143110577619,0.006122471973771139
-0.00763028733853084,-0.005051901468439102,-0.009568709799623348,-0.004188909669884744
0.003480864841010244,0.001476816074747965,0.008338281456948704,0.0031019118129326875
0.005978599669833623,0.0027761278911302115,0.006098881956918824,0.006052314182712695
0.005988697841002925,0.007148343846308153,0.005254955044375772,0.0029522146397246668
-0.0005243606521643958,0.001010286244737171,-0.0004555909385504496,0.0011498537585747355
-0.005672315522612506,0.0029622667998542448,0.0003991307892040456,-0.000595914390883897
0.007220938569530355,0.010178763793484777,0.010992340957466637,0.009310701205315141
0.0006814959585021705,0.003948718798745571,0.001955156743498871,0.0051383365615285245
-0.0009543278071472188,0.0022601578399178814,-0.0018157864003187593,-0.002147487202101163
0.0012265974567698807,0.005079261990030777,0.005446344451981035,0.00428411907883307
-0.002388386278343784,-0.00023794209241428517,-0.0010591341690399045,-0.0034156164581552392
0.003362783438710535,-0.00711576994425562,-0.003251519768695619,-0.002984852400342888
-0.0009970387769490355,0.00017483062829312367,-0.0007506588394691621,0.007710053613244475
0.000385456095954667,-0.002810654618775206,0.007481683383109558,0.006892261162274234
0.0031391798389393435,0.006515808467212097,0.015074086545915964,-0.0012486448913401694
0.0040761076739975755,0.008084158456434027,0.005401510587484045,0.012602284602737797
-0.0013618639216464589,-0.013155822032183292,0.0015882290195768367,-0.00476760789862985
-0.0072836386053289175,0.002221032030559806,-0.010335877801515212,-0.007754460521202129
-0.0024399480855779136,-0.009189565832528297,-0.006628625688726981,-0.009417831162911767
0.0008679775445659862,-0.0004346871252592764,-0.0008838897148689097,0.0029164862074095403
0.024854034662503844,0.004794154629576132,0.0009800441665223278,0.0008180403489837333
0.012512194216752162,0.008888082823878955,0.002180148065912178,0.005239502852049016
0.001254609200711451,-0.0026217221617683842,-0.0008650606229970079,0.0018933887626668294
0.002249254447568363,0.005787394442570749,0.0003760255087015049,0.000361653186437911
-0.0040907508355643215,0.0034484101182663154,0.006143897637394537,0.003002003827471471
0.000293619574475057,0.005569719180670579,0.0011835575808258408,0.0024262680019204734
0.0034023341100275217,0.002753783904683799,0.0012151692553554877,0.0007134057222758202
-0.0012956134225589025,-0.0028044046948911237,-0.004013400221696171,-0.002661230895847506
0.0027951179812501213,0.002273351153991465,-0.0009133598663678315,-0.003159201268751358
0.0018259895244006183,0.005337863182533282,0.0024861248885768394,0.0053846617198064885
0.0010133436893800312,-0.008459190262678792,-0.009801665604174161,-0.00592955594252729
0.006316235021052717,0.0008987440313248087,-0.0028309018389281754,-8.062826406952727e-05
0.008587130015327113,-0.0009910127509798873,-0.001995176665890334,-0.00024220562812906146
-0.004252249524828456,-0.0012732031274146308,0.0024556805676985995,-0.0028756872341419632
-0.0008474679032760659,0.001549985376819168,-0.002217019614226531,-0.003631880383947188
2.0144439077243235e-05,0.004924987611640626,0.0020588290785400983,0.004403355750329593
0.0008877658449176637,-0.00045624350053636166,-0.0007020018993032798,0.00202338429752147
0.0013481666132962413,0.0005679340766476247,0.005467103056353622,0.0033786394164853446
0.0035615411691543603,0.005051025725552819,0.0074673430046086255,0.004781178024222158
0.0034931066263833594,0.001156451518772607,-0.003747682763681824,0.0026074549530445863
0.0064358086379166825,0.014424808288096993,0.006355691549728444,0.006877372841535316
0.003974541714954691,0.0009292983682568298,-0.0035533745806690027,-0.000271512660079544
0.004989013550192897,0.002234679076277196,-0.0073981715013274624,0.001471676434692133
0.0013905116655735237,0.005744588518391882,-0.007620764755105541,-0.0024036190801115325
-0.002842948243768038,-0.009621848604167661,-0.003833694365963342,-0.012701601792256679
-0.007277351062456404,-0.008022102463840011,-0.005540303787106184,0.000999503715322564
-0.0035182371385277995,-0.0013860378901401078,-0.0024574761933894708,-0.002121856338548952
-0.005867903671166385,-0.002915329460433663,-7.083260554171089e-05,0.004670370828105176
0.010843266534238593,0.010650189322966096,0.004717499662160515,0.007322998555424623
-0.005427170169212156,0.000622433270651514,-0.0053967210521868175,0.0018311040716126128
0.010365406317655076,-2.8372988715775456e-05,0.004647249764205227,0.004640330125475329
-0.004957959624877164,-0.00431657238809839,-0.0010358091385249263,0.0017657518415048145
-0.01171976524297573,-0.013922020011769107,-0.006147252897706249,-0.004737530873559072
0.000717031316078568,0.007451390489900661,0.0019378680296513865,0.004124095792040169
0.00025860713524981845,-0.003285726677897262,0.003675783469201993,-0.005831470442083539
0.0032889775361372923,0.004012263709703795,0.0058127905955713665,0.007210224534745706
-0.004703348403776009,-0.006592102111271588,-0.007670947930716025,0.002630703172189541
0.006200725745162274,0.004366223432546105,0.002702906461641276,0.001555509977618227
0.002745005570357384,0.00893058872329461,0.004155073703821897,-0.0008339413565509246
-0.003473394678186916,6.597611909696442e-05,-0.0015277633069012246,-0.0017872072153154402
0.008834765353806154,0.008305162305740908,0.005174712717738136,0.0016353815199017677
0.001522608973064963,-0.0021585096608335306,-0.0004255678900524733,-0.00015197235260114376
0.002914382109473421,0.00029478129317152605,0.0006690368467805324,0.004683453451374323
0.003843104542400294,-0.0072206939875085205,0.0017405293127480514,-0.001731501829894739
0.0052529140189398705,-0.004106021996334496,0.0010265092561659993,7.537019990781795e-05
-0.007703068497847833,-0.009747093695603155,-0.012733414395621132,-0.00906852974728425
-0.007105777757319043,-0.004520076085810197,-0.004048736050263438,-0.0025487322035325465
-0.0010080565276206787,-0.0058375409199763395,-0.0031560512713670777,-0.0049861214290763
0.005975127205170726,0.0013721555283600895,-0.0038535305171131184,0.005489261446620022
-0.02059714416117554,-0.027569958503215603,-0.022537217501162207,-0.024259317328848777
-0.0038509917682879183,-0.008971895261201747,-0.0007638637197228549,-0.0010239236030536657
0.015240938959870824,0.017147124800010356,0.012203532860723681,0.014753571922839949
-0.009388154646024882,-0.006768504897393729,-0.007032200338942455,-0.007879322937632788
0.009466375536701174,0.014313842643050056,0.011391534943997104,0.013509932718696516
-0.0018808606920963544,0.0027996126681740234,-0.0021705243568120305,-0.001136125883865243
-0.010271270162858783,-0.014710499097552496,-0.010926182288154576,-0.008756914261095414
0.006564532816051478,-0.0016439399975522009,0.0033758967949396373,0.0006400246227469233
0.0026455011908952564,0.0061770991951858294,0.0018575673922000334,0.003859695043121942
0.004074668244880931,-0.005028937930747144,0.0009967157001584878,-0.006103732290341783
-0.015157367896418226,-0.026442486302842245,-0.02136100300469413,-0.023860592158225613
0.009407241592906965,0.02973483768145862,0.01815528391679906,0.024662960351382966
-0.0069710808253614824,-0.035347035472511563,-0.00965979827747125,-0.00540707353621543
-0.008229055756364151,-0.028374978790646228,-0.02134254526308163,-0.012814141174010944
0.002163528577168561,-0.0023940985165322322,0.006813435084822489,-0.0005021717518064239
0.011175169596774961,0.018766621667676963,0.01667360074481116,0.0127068417734024
0.006616613268221634,0.017971029847612927,-0.002739111833405969,-0.003633829608362881
-0.02979804108953558,0.0,-0.004984273595626671,0.0009829658830131979
-0.01250653412333012,-0.009951074133783877,-0.007328416599596459,0.005487881158857828
0.004671064103411067,0.003986291283735339,0.0065147338950799225,0.0008474495042123873
0.012974922791275094,0.02880302885332074,0.015188136384194894,0.016764986322923604
-0.0015179647553389929,-0.00014350784713604766,-0.004387283795802856,-0.0008153576392245269
-0.008455336061681168,-0.010641622332972719,-0.006569367085721113,-0.008555658044204132
-0.022443728790001213,-0.019601430981033112,-0.011356976601241691,-0.010835397342590768
-0.004360947020021409,-0.0015096379852534156,-0.0010801558291937668,0.00028434815392748916
-0.012443678886019759,-0.008647839116019707,0.0031783180765566524,-0.006202745016671176
0.010587410128906023,0.005513624455699989,0.008672099431378975,0.009453255264239359
0.004783598567191909,-0.0070371988674930485,-0.0013154463298468535,0.004069589393485917
-0.01756047591482401,-0.02268856216386272,-0.017313955469598158,-0.014972601725762815
-0.021258541032312603,-0.0048602369269208755,0.002445539298646929,-0.01225038450196043
-0.0004910683075740457,0.006133395484574616,0.004988327009328451,0.005937053089283043
-0.011172606852575085,-0.0042210011320988035,-0.005784969302351118,-0.000168487999841879
0.00583378170138263,0.022331522528699146,0.01036870044873637,0.014094059437392318
-0.0009461551273185618,2.4724159235007605e-05,-0.0017471050535778651,0.002724326867036692
0.016385322107925364,0.025674366652058064,0.01704913344803367,0.015839292676444818
-0.003349164825522877,-0.0010833630013242516,0.0008267898987331647,-0.0036499382959965373
-0.002352591848099419,0.004286489935057644,0.002439415065515114,0.0027500449265865337
0.014914992716958156,0.020618614634443456,0.004735846307801224,0.004674422043697512
-0.01953442138842931,-0.0262457217775324,-0.022391892645962905,-0.014056132633309836
-0.004869352767649737,0.00794162113865031,0.00733958879477699,0.002673151200744717
-0.01576716149905406,-0.01828419572572465,-0.013264385541550615,-0.017736877381222992
0.002851741220615098,0.00316077542268695,0.0012425312354627375,0.011327216390577514
-0.002491049445366064,0.0005844993771578103,0.005067095015316358,0.004017949107178827
0.0012088155799037494,0.005332196055320073,0.0048984305690481875,0.0019553698938377965
0.004725459483144144,-0.0013492125384191379,-0.0007273648973746813,0.0014705819684377184
-0.014122642037810799,-0.017763680928087285,-0.008174053976431254,-0.013786168193891921
-0.004060469795069677,-0.019812377350910567,-0.010788804702959036,-0.013054811441007553
0.005606034911529041,0.008642427159488177,0.005172727924926976,0.004534710866961827
-0.013761146214796526,-0.01608036222755795,-0.00241303734980428,-0.0011710446397597404
-0.011099593346442156,-0.010064422347438264,-0.005812232048677031,-0.009227810667880117
-0.01722765149012929,-0.025518288486969357,-0.013044651777998647,-0.014263697368070155
-0.011384410322185347,-0.01068909038763139,-0.0014744685677121167,-0.01851396297445068
0.029546115664821633,0.03917675130998856,0.02725331283549559,0.028689246554464965
-0.002827543177867202,-0.002742706287768928,0.0018427910560012526,0.002669463570390321
0.00022235830802973388,0.004839854765602448,-0.0028383367577124023,-0.0034041854088366712
0.004177518211261304,0.006980846315374913,-0.0006160355666183489,0.005074967750290725
0.0004952839194065357,0.010613612667980526,0.004273156019375759,-0.0019283896395455259
-0.045536604530490715,-0.011102511832460749,-0.012549367677339928,-0.016276670964609715
0.018152959891797223,0.021212586721631985,0.022748581428428383,0.019740438770841362
-0.0009679052938290031,0.014667900282245731,-0.0009420745761600811,0.0005535861410743341
0.008201070261176141,0.00715526342563813,0.003195447444690513,0.003137529903493462
0.007313046708357683,0.0007438971869134937,-0.0006541750331236279,0.0061660811371129585
0.0013857917150678853,-0.0008383143382119389,-0.0017534018523199493,-0.002799487324688678
-0.004284882538425919,-0.004125867882437431,-0.0053645370833020935,-0.003366651926564769
-0.006580093985899157,-0.006225637892013925,-0.005165580923244173,-0.0031800613456260843
0.008798666767111316,0.015133141827984803,0.013287904284771942,0.012416969607969362
0.00527330546162029,0.0023846609590149784,0.0015374792085949404,0.0015276133855601265
0.0025711077332642744,0.002428038758340522,0.0035730037487013344,0.003039127084740866
0.0026668549377167824,0.000763640616777865,0.0033184885287187147,0.0064585633460551
-0.00985893882805668,-0.01671011248508539,-0.011109878306312151,-0.008263024381456742
0.0017529007646604438,0.0020837599615783123,0.0020438771914495987,0.004212236255475623
-0.0034560313153542896,0.00393045722145626,-0.0006748300323037283,-0.0020806342362234284
0.014156874518151313,0.004085054310533652,0.006856802470373535,0.003948739226821452
-0.004038023817463833,-0.008579750090993401,-0.008404363557391088,-0.008553017154305691
-0.004524649062397495,-0.011828561090800806,-0.0038564047872624053,-0.008935575236135865
0.028699375733956707,0.02036983888600177,0.011491515542934797,0.014274745725682306
0.003116264132185417,0.012378748817411637,0.010755914745792582,-0.008034404051676715
0.00020873995887303896,-0.024021067683825177,-0.0021918079291722544,-0.006916624767917793
0.012163477997362528,0.0018866305245100923,0.008536698945412969,0.012330161773566864
0.0073676106757534195,0.006727930484966977,0.005027547659481998,0.006036435564988091
0.00014951844989078225,-0.004883900607686773,-0.011815799368970531,-0.004847093159625697
-0.008303872096356092,-0.006909517875057099,-0.006481328511781661,-0.003124073469638372
0.0005100730273640394,-0.007092272300273119,-0.0014451573803598693,0.0016470276300026563
-0.0025048103244863585,0.0007595184720070765,-1.9802572466037215e-05,-0.0017296018138863666
0.003726332151518065,0.012645664774917395,0.010330466002730888,0.006714929153761723
-0.0018081879638030738,0.0005273128054227708,-0.00046890514190589766,-0.0003251841294063882
0.001579273051703786,-0.004618962724793762,0.0005850931603508953,0.0003656579671336967
-0.0009671503709806124,-0.003952296819814645,-0.003116394695745814,0.0053299076567687505
0.0012976814216662743,0.005269748941490218,0.0019105629423822638,-0.0002007544034189206
0.00278581849482232,-0.0014646894799478928,-0.0018520924730843988,-0.0022638087259170547
-0.0024556622454140675,-0.0007127793939963775,-0.006612341074248776,0.009064611462188902
0.004822181946712964,0.003238190954571615,0.005272928369133966,0.006148473841611478
0.0031522443284965162,0.0003831278049739068,-0.0003795407792490877,0.002419635035283491
0.0002491871665891009,0.0009032761080392858,0.0022373106067250627,0.0029864649203573657
0.0013431606926353206,0.0012429121422529565,0.00035819204545038615,-0.0007350307194825997
-0.00429288603461229,-0.0003335500664765305,0.0015032551221694508,-0.0005422648378990091
0.004541196268594859,0.008367119763684167,0.008094730392984266,0.0019339276702846839
0.0021787927894819344,0.006303158455326588,0.0025843952068492554,-0.0010432910228755797
-0.0007911257809418446,-0.000958683256238159,0.0053510466968647195,-0.0021718562727616364
-0.0025061828271754866,-0.006067293883730402,-0.001561272799170391,0.00019427780357336236
-0.005055981564801817,-0.01133566179953565,-0.005495799414674043,-0.005317677572902679
0.0010310489653692443,-0.0013777558300850019,-0.0003724301305464538,0.00047181486357566067
0.014789028167090587,0.013147476583952858,0.01253022397577179,0.009022735361870692
0.004852211093587417,0.0006442256852758082,0.006394479230230162,0.003030213565469468
0.0019163185140282527,0.004572866670209664,4.366990104879555e-05,0.0033507080518493785
0.004801133561923422,-0.0011805701789453626,-0.0028370442721034543,0.0003412873536988367
0.0056130073687023175,0.006680735066209954,-0.0003994831763454823,0.004974066207178668
0.004411085244846582,0.00749034089078165,-7.332071747688225e-05,0.006175604641161653
-0.003455530103078293,0.004883349817080251,0.005317757028417539,0.0002954339674299243
0.0037787146482559193,0.008644197154346672,0.009005708715919812,-0.0004802421813040794
0.01570640171431518,0.005281372231860011,0.0026777390344323877,0.009864719378005113
-0.009087677719739626,-0.013205866095395093,-0.00928107670786232,-0.011604855101446545
-0.00528311151212043,0.002329120159096879,-0.004526728362615219,0.002257490207264619
-0.004510405143289293,0.002319184814858739,-0.003061407449597982,0.0009217698798143125
0.003888704474852492,-0.004419474277860847,-0.004273586077625881,-0.004219449935187349
0.000575572369453762,0.0018946530196283014,-0.0016804422412158447,0.0005947412428088019
0.0028213937866412003,0.001791353341358614,0.001787818388281578,0.0037352379388460814
0.0029396228298977185,0.008079662539675021,0.007747759493398052,0.003958692772131963
0.006267623010222437,-5.030147117564929e-05,0.0021978467332390427,0.0006200057996570377
0.0029669302681625117,0.0016059258371982476,0.0019599386809136927,0.00283270596118897
0.0007551414903022586,-0.0004391337198191923,0.003257755443381144,-0.0022137943249381873
0.0028974971351053936,0.004376036112384267,-0.0028150541214455706,0.0019241646622023948
0.006780830971932077,0.002963495208702007,-0.0011924144764261858,0.00014479557430866437
-0.0013042241368068281,-0.0033040045039394476,-0.0023839367250843633,-0.00236021731837821
0.002431370346076935,0.0027096531337282527,0.0017774274854152066,0.0033007185387634295
-0.0036303201222780534,-0.000767089775425722,0.0008877802160533064,0.0005055876669504025
-0.00017458861723889204,-0.00023792403305926448,0.004750827293789597,0.002231933775518744
0.0007853922964977237,0.00042629440852443284,0.0011503389733498544,0.0003589753100017873
4.367055314930255e-05,0.004256388138015751,0.002139305552071308,-0.0010057685071084308
0.008375494410318653,0.0004147243534906894,0.003247313122137902,0.003581272198841416
0.0015579377308887392,-0.0007295248956239238,1.0577404854584524e-05,0.005669192904992395
0.0014250698208558503,0.005935797019856218,0.004358290812724115,0.0013706887387743335
0.006219116462881492,0.008309706646782026,0.0054291634464543916,0.00585574894259436
-0.0006702929753972812,-0.004999671863109654,-0.0029463613299109265,-0.0014913372718109211
-0.003959302797397875,0.00011417481054047753,0.00256841606581128,0.014148732925687543
-0.002078243448941029,0.010906867887766944,0.002990517770131416,0.0024813389836132907
0.0006584582778532828,-0.002724772653871336,0.005225637696448514,-0.00040138598921850044
-0.008444242369738592,-0.002676615592181396,-0.034768377428786156,0.0027688694610935737
0.020808082610960846,-0.0033946627015949277,-0.00751913311216298,-0.009140417288009817
-0.002835683257404325,-0.0024378306090311014,-0.002038528529956289,-0.005708783687060841
0.005365592654725749,0.013858936416271896,0.008430617579649191,0.00915892930795244
-0.006758949796553055,-0.0026437410692909434,0.0014593792996557217,-0.002534424498845476
-0.011867427884189766,-0.0066295953099074715,-0.0056191084395391475,-0.00900529129326585
8.56715408366661e-05,-0.0007308742371261119,-0.0029060087979361745,-3.45753814338171e-05
-0.004691374952090153,-0.0040725978423875086,-0.0014509613072530366,-3.4578134294437495e-05
-0.006058526666184193,-0.0022666690878997255,0.0007055713454292075,0.005604180915644492
-0.02599835977673598,-0.015745468679235288,-0.012195137322578346,-0.013108190192722078
0.006821214574800469,0.004135665551009379,-0.004469303282894089,0.004831785897773828
0.005171396717199579,0.007262358929615956,0.016641159441777645,0.006073097168373956
-0.0019149430503796242,0.008371680089471194,0.005475070902209547,0.009914128669553997
-0.0024745974667397196,-0.00887097246060943,-0.006188117029902878,-0.0029064183107431066
-0.013796359573825509,-0.0023368943299142673,-0.008851516371159548,-0.006319231793956341
0.00824687560686163,-0.0003388926423330273,0.004091531884631668,0.002333394701518579
-0.008982709355560906,0.0005047298761473713,0.0006757260966669786,0.0026272843080833714
-0.007477160007160366,-0.01044636701246821,-0.004035657802130289,-0.005098327780323264
-0.0016710726575391206,0.0018618940878394525,-0.00278807695626555,0.00020652151813593746
-0.0017994948492594325,0.0031210062795641747,0.00026048722857082286,-0.0002753653205930775
-0.002076215595462163,-0.004096293387782992,-0.00682723988128332,-0.0042201345965414945
0.002246681225500081,-0.0006857009470169082,0.0005792125566919608,0.002737462846353275
